Date,Price (USD),open,high,low,Vol.,tradecount,Daily Change
26/2/19,3809.23,3828.44,3841.51,3777,109932596.1,213897,-0.004882547
27/2/19,3818.07,3809.31,3838.85,3677.17,119564023.1,201626,0.002320679
28/2/19,3813.69,3818.04,3888,3763.87,124703738.4,233849,-0.001147176
1/3/19,3823,3814.26,3857,3813.01,88851336.52,179860,0.002441205
2/3/19,3819.93,3822.17,3841.31,3772.25,74175357.78,149854,-0.000803034
3/3/19,3807.75,3819.97,3835,3781.32,63791898.99,127681,-0.00318854
4/3/19,3715.3,3807.32,3830,3670.69,129739738.2,218615,-0.02427943
5/3/19,3857.73,3716.1,3877.1,3703.55,124945530.8,202444,0.03833607
6/3/19,3861.84,3857.58,3907,3813.09,95417637.59,165101,0.001065393
7/3/19,3873.64,3861.84,3905.4,3840.4,102585458.4,180520,0.003055538
8/3/19,3864.89,3873.63,3932,3800,135000852,211534,-0.002258857
9/3/19,3943.04,3864.88,3971.75,3854.75,121353607,206869,0.020220498
10/3/19,3916.82,3943.43,3943.43,3881.69,90693949.72,167920,-0.006649692
11/3/19,3871.61,3915.99,3936.98,3830,147721971.1,209916,-0.011542527
12/3/19,3882.73,3871.61,3905.2,3826.06,104393849.4,182885,0.00287219
13/3/19,3866,3882.69,3893.56,3840,94680049.46,186572,-0.004308824
14/3/19,3877.12,3866,3920,3810.43,104673038.8,196651,0.002876358
15/3/19,3923.76,3877.12,3939.22,3872.2,84919900.72,163866,0.012029548
16/3/19,4005.98,3924.46,4056.98,3921.98,114227606.4,216198,0.020954391
17/3/19,3981.14,4005.98,4012,3950.01,74893913.06,146953,-0.00620073
18/3/19,3987.81,3981.85,4037,3953.33,89526258.39,157876,0.0016754
19/3/19,4015.53,3987.83,4031,3970,79503748.36,147394,0.006951184
20/3/19,4043.04,4017.48,4050,3980.5,94019734.23,175036,0.006850901
21/3/19,3980.64,4043.04,4069.32,3880.01,144010401.5,236100,-0.015433931
22/3/19,3986.93,3980.85,4008,3968.25,79861943.81,153703,0.001580148
23/3/19,4006.01,3987.89,4018.83,3978.01,69169819.86,143155,0.004785637
24/3/19,3992.18,4006.01,4006.02,3950,68524082.75,131087,-0.003452313
25/3/19,3936.12,3991.35,3999.3,3888.71,131507366.4,227739,-0.014042453
26/3/19,3948.55,3935.47,3958.98,3894,115330071,192418,0.003157932
27/3/19,4038.05,3948.77,4048,3936.15,129681258,224309,0.022666548
28/3/19,4027.81,4039.58,4039.7,4002,80822230.58,157060,-0.002535877
29/3/19,4103.25,4028.22,4123.71,4024.03,122585822.6,203826,0.018729781
30/3/19,4106.97,4104.24,4140,4052,79853835.58,162463,0.000906598
31/3/19,4103.95,4106.99,4116.12,4082.57,55472147.13,124046,-0.000735335
1/4/19,4144.56,4102.44,4158.7,4067,105388238.1,184268,0.009895345
2/4/19,4857.29,4144.54,4897.99,4140.54,489018726.8,609133,0.171967591
3/4/19,4932.6,4857.19,5275.01,4753.5,548900970.9,692019,0.01550453
4/4/19,4898.66,4932.59,5039.08,4777,301411332,419141,-0.006880753
5/4/19,5004.95,4898.64,5028.22,4880.62,197660830.7,292375,0.02169777
6/4/19,5043.89,5004.96,5205,4928.59,210963411.6,281237,0.007780298
7/4/19,5170.27,5042.07,5234,5026,192916750.6,274084,0.025056058
8/4/19,5236.9,5170.27,5305,5039,260487077.8,350828,0.012887141
9/4/19,5150,5238.38,5238.4,5076.68,175633627.3,253381,-0.016593786
10/4/19,5308.25,5150,5422,5135,210870034.5,260967,0.030728155
11/4/19,5017.37,5307.86,5332.67,4927,277736905.9,369304,-0.054797721
12/4/19,5048.01,5017.37,5080.58,4861.22,166485761.1,226036,0.006106785
13/4/19,5045.22,5047,5099,5004,87375984.44,138674,-0.000552693
14/4/19,5131.3,5047.45,5152.99,5000,92594930.43,131700,0.017061694
15/4/19,5024.95,5131.28,5167.38,4950,147687551.9,204944,-0.020725742
16/4/19,5173.72,5024.95,5197.72,5003.94,123581651.7,168550,0.029606265
17/4/19,5202.82,5173.72,5230.4,5146.8,120972345.5,179490,0.00562458
18/4/19,5258.44,5202.41,5287,5198.8,118573129.9,167110,0.010690356
19/4/19,5258.68,5258.44,5320,5175,128937309.6,178148,4.56409E-05
20/4/19,5291.73,5258.68,5333.42,5230.1,101343660.2,157080,0.006284847
21/4/19,5256.14,5292.91,5314.35,5165,133929931.2,210494,-0.006725589
22/4/19,5357.14,5257.41,5400,5208.35,156632203,210361,0.019215622
23/4/19,5493.31,5357.14,5600,5332.41,227154061.9,282563,0.025418414
24/4/19,5415,5490.91,5582.2,5333.35,262493252.9,339599,-0.014255522
25/4/19,5219.9,5415,5491.84,5102,265091565.6,331089,-0.036029548
26/4/19,5314.1,5220.47,5510,5161.62,259659705.7,333183,0.018046323
27/4/19,5295.69,5315,5342.5,5257.67,81749716.42,145733,-0.003464368
28/4/19,5307.52,5295.69,5340,5259.48,76277087.37,127730,0.002233892
29/4/19,5238.14,5309.81,5332,5178.8,104822151.5,178472,-0.013072019
30/4/19,5320.81,5238.14,5339.98,5192.15,117309839.2,180989,0.01578232
1/5/19,5383.2,5321.94,5402,5316.2,92194935.6,161488,0.011725658
2/5/19,5492.87,5383.2,5538,5370,124498567.2,181896,0.020372641
3/5/19,5772.69,5494.81,5844,5477.57,264435878.9,338298,0.050942404
4/5/19,5829.45,5770.62,5900,5587.45,228942582.5,283145,0.009832504
5/5/19,5775.62,5829.83,5839.9,5696,137653160.8,185365,-0.009234147
6/5/19,5747.79,5773.18,5805,5619.14,144358553.9,230431,-0.00481853
7/5/19,5846.34,5749.92,6028.41,5747.74,236176663.8,301388,0.01714572
8/5/19,5987.29,5846.34,6014.72,5772.2,136245255.6,190966,0.024109101
9/5/19,6209.18,5986.66,6224.55,5983.71,167489934.3,227841,0.037060172
10/5/19,6373.33,6209.95,6468.92,6172,231801342.4,283074,0.026436663
11/5/19,7076.22,6375.16,7343.99,6372.85,507216001.3,562540,0.110286146
12/5/19,6967.31,7076.24,7521.78,6750,619939454.5,647345,-0.015390986
13/5/19,7790.71,6968.24,8100,6870,648012612.3,588497,0.118180474
14/5/19,7947.56,7795.62,8366,7599.56,611103206,655426,0.020132953
15/5/19,8169.87,7945.26,8249,7850,305196285.3,347533,0.027972107
16/5/19,7866.59,8169.08,8320,7705,557126171.3,666538,-0.037121766
17/5/19,7355.26,7868.67,7925,6913,645676487.4,803893,-0.06500021
18/5/19,7257.45,7355.28,7458,7156.61,271170511.1,379504,-0.013297966
19/5/19,8148.48,7257.32,8275.09,7243.08,517729474.4,583432,0.122774528
20/5/19,7938.15,8147.94,8156.03,7553,517939277.9,610360,-0.025812176
21/5/19,7904.87,7937.16,8042.32,7771,413637782.4,554038,-0.004192413
22/5/19,7628.43,7904.48,8016,7465,384730220.7,461337,-0.034970847
23/5/19,7851.51,7627.8,7940.98,7461,381536239.5,449220,0.029243239
24/5/19,7964.87,7849.95,8130,7766,371381043.7,428676,0.014437987
25/5/19,8025.41,7964.52,8091.8,7908.34,227376280.6,264448,0.007600877
26/5/19,8614.43,8023,8740,7833.42,409616322.4,377306,0.073394381
27/5/19,8756.32,8612.54,8908.32,8589,452651204.9,478773,0.0164712
28/5/19,8715.64,8752.52,8798.49,8510.63,273791910.6,349123,-0.004645787
29/5/19,8645.68,8716.87,8750,8406.6,292094591,352317,-0.008026949
30/5/19,8269.54,8646.5,9074.26,8005,603312537.4,617341,-0.043506121
31/5/19,8555,8267.1,8594,8108.5,373629673.9,416525,0.034519453
1/6/19,8544.07,8555,8626,8442.36,272098436.3,348375,-0.001277615
2/6/19,8725.98,8545.1,8814.78,8524,241414596.7,299353,0.02129079
3/6/19,8115.82,8726,8800.95,8080.8,387155495,431252,-0.069924524
4/6/19,7687.03,8115.66,8115.66,7481.02,582173398.3,645913,-0.052833848
5/6/19,7776.5,7687.04,7896.7,7572.78,377635818,426120,0.011639086
6/6/19,7786.7,7778.08,7868.13,7444.58,282156410.5,371485,0.001311644
7/6/19,7980.53,7787.57,8100,7737.49,269125728.1,323096,0.024892445
8/6/19,7893.62,7978.94,8044.65,7751,179047320,250864,-0.010890254
9/6/19,7628.13,7895.28,7935,7506.66,243970971,322175,-0.033633491
10/6/19,7982.75,7627.57,8020,7511,287125340,387179,0.046488458
11/6/19,7884.9,7981,8010,7692.23,238031771.5,309059,-0.012257681
12/6/19,8127.64,7884.9,8200,7788.99,333291726.6,361980,0.030785425
13/6/19,8218.54,8127.64,8309.82,8010.03,248418184.8,341246,0.011184058
14/6/19,8650,8216.44,8684.41,8144.32,333475488.6,410072,0.052498376
15/6/19,8808.7,8650.88,8864.99,8567.63,276420769.3,335840,0.018346821
16/6/19,8953.33,8810.77,9333,8760,574211343,552319,0.016418995
17/6/19,9313.96,8953,9444,8950,441567296.1,462160,0.040278868
18/6/19,9081.55,9312.13,9336.36,8950,470271954.3,449730,-0.024952866
19/6/19,9255.49,9081.97,9304,8960,293748062.7,306202,0.019153118
20/6/19,9517.12,9253.76,9590,9175.2,323621848.2,350662,0.028267547
21/6/19,10159.86,9518.06,10174.99,9518.06,494783688,474344,0.067535137
22/6/19,10729.5,10159.86,11160,9921.72,1112069568,923334,0.056067702
23/6/19,10906.07,10729,11392.64,10555.18,625330374.7,557935,0.016456498
24/6/19,11056.59,10905.95,11143.63,10620.8,469746663.9,440335,0.013801489
25/6/19,11820.86,11056.59,11850,11026,697773986.3,597798,0.069123482
26/6/19,13093.8,11821.28,13970,11741,1996178375,1355074,0.107685904
27/6/19,11329.99,13098.38,13478.04,10525.1,2058443849,1357233,-0.134705739
28/6/19,12400.63,11329.99,12480,10982.88,1129888341,883116,0.094496112
29/6/19,11903.13,12407.06,12441.54,11475.02,829011822.2,732073,-0.040118929
30/6/19,10854.1,11903.13,12180,10766.03,971151050.9,711267,-0.088130601
1/7/19,10624.93,10854.1,11282.28,10030,972343281.9,757458,-0.021113681
2/7/19,10842.85,10624.9,10938.75,9727,1128353805,870148,0.020510253
3/7/19,11940,10844.98,11991.89,10841.04,1097804643,814754,0.101186496
4/7/19,11145.67,11940,12000,11055,775818897.4,643867,-0.066526801
5/7/19,10970.73,11145.67,11406.83,10796.44,705853649,564857,-0.015695781
6/7/19,11256.49,10982.41,11665,10964.51,585001376.2,470692,0.026047492
7/7/19,11406.24,11256.45,11538,11094.37,439439052.9,366769,0.013303437
8/7/19,12238.6,11410,12338.03,11220,618530684.4,507860,0.072974091
9/7/19,12543.41,12238.6,12794.73,12068,975986802,660273,0.024905626
10/7/19,12108.37,12548.51,13147.08,11569,1369749940,899391,-0.034682754
11/7/19,11342.89,12108.11,12111.73,11000,1007356802,760057,-0.063219079
12/7/19,11757.22,11342.88,11885,11073,649824820.8,537561,0.036527728
13/7/19,11355.76,11757.22,11799.98,10830,614050008,510305,-0.034145827
14/7/19,10174.18,11355.78,11452,10103,777646151.6,649043,-0.10405116
15/7/19,10838.72,10174.18,11100,9860,851028723.7,732206,0.06531632
16/7/19,9439.59,10833.78,11028,9350.01,982462166.7,796646,-0.129086276
17/7/19,9667.92,9430.17,9957,9060,809555508.3,757742,0.024188551
18/7/19,10627.16,9668.86,10788,9252,807822745.2,734821,0.09921886
19/7/19,10504.29,10628.64,10769.71,10121.84,589931612.3,567735,-0.011561885
20/7/19,10740.23,10505.78,11068.99,10350,505569016.4,461660,0.022461299
21/7/19,10589.45,10740.27,10817.9,10288,409661486,395452,-0.014038806
22/7/19,10340.31,10590.15,10683.16,10100,421016379.4,389565,-0.02352719
23/7/19,9864.91,10343.08,10343.97,9822,478441909.4,448147,-0.045975411
24/7/19,9763.28,9864.78,9937,9525,422534162.1,424762,-0.010302172
25/7/19,9879.87,9763.4,10175,9720.03,378938450.1,368176,0.011941684
26/7/19,9824,9882.15,9889.98,9637,265108103.1,299935,-0.005654933
27/7/19,9476.52,9824,10188.66,9333,424932725,401418,-0.035370521
28/7/19,9541.54,9478.92,9594.99,9165,278537286.1,271327,0.006861168
29/7/19,9507.64,9541.54,9729,9395,277497756.8,294468,-0.003552886
30/7/19,9574.21,9509.07,9714.28,9402,310867928.3,283961,0.007001738
31/7/19,10080.53,9575,10109.8,9555,389690761.4,364212,0.052883737
1/8/19,10374.99,10080.53,10467.86,9863.46,422156523.7,378062,0.029210766
2/8/19,10523.75,10375,10670,10281.35,450323284.2,431322,0.014338327
3/8/19,10816.86,10523.75,10904.77,10497.93,363852799.9,348893,0.027852239
4/8/19,10929.23,10816.86,11040,10552,431793873.4,353721,0.010388412
